--md5:f963657395284f8e7fb81ad81c8f75fc
Table_Quest_8 = { 
	[800000] = {id = 800000, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 32, Name = '奇妙的摄影', Type = 'guild', Branch = {}, RewardGroupID = 800000, Content = 'visit', Params = {npc=6091,dialog={85152,85153},uniqueid=6091,distance=3,symbol=1}, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800106] = {id = 800106, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 56, Name = '城堡的魅力', Type = 'guild', Branch = {}, RewardGroupID = 800105, Content = 'photo', Params = {focus=0,guild=1,num=1,self=1,group=1,pos={4.44,2.65,51.01},range=5}, Map = 1, TraceInfo = '与任一公会成员去卢恩皇家城堡附近拍张合影', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800107] = {id = 800107, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 56, Name = '城堡的魅力', Type = 'guild', Branch = {}, RewardGroupID = 800105, Content = 'hint', Params = {msgid=2955}, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800108] = {id = 800108, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 56, Name = '城堡的魅力', Type = 'guild', Branch = {}, RewardGroupID = 800105, Content = 'visit', Params = {npc=6094,dialog={107110},uniqueid=6094,distance=3}, Map = 10001, TraceInfo = '把合影带给[npcName]', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800109] = {id = 800109, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 56, Name = '城堡的魅力', Type = 'guild', Branch = {}, RewardGroupID = 800105, Content = 'reward', Params = {id=510020}, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800110] = {id = 800110, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 57, Name = '不忘的初心', Type = 'guild', Branch = {}, RewardGroupID = 800110, Content = 'visit', Params = {npc=6094,dialog={107111,107112,107113},uniqueid=6094,distance=3,symbol=1}, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800111] = {id = 800111, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 57, Name = '不忘的初心', Type = 'guild', Branch = {}, RewardGroupID = 800110, Content = 'photo', Params = {focus=0,guild=1,num=1,self=1,group=1,pos={-14.86,2.39,-1.20},range=5}, Map = 1, TraceInfo = '与任一公会成员去冒险者公会附近拍张合影', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800112] = {id = 800112, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 57, Name = '不忘的初心', Type = 'guild', Branch = {}, RewardGroupID = 800110, Content = 'hint', Params = {msgid=2955}, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800113] = {id = 800113, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 57, Name = '不忘的初心', Type = 'guild', Branch = {}, RewardGroupID = 800110, Content = 'visit', Params = {npc=6094,dialog={107114},uniqueid=6094,distance=3}, Map = 10001, TraceInfo = '把合影带给[npcName]', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800114] = {id = 800114, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 57, Name = '不忘的初心', Type = 'guild', Branch = {}, RewardGroupID = 800110, Content = 'reward', Params = {id=510020}, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800115] = {id = 800115, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 58, Name = '寻找金苹果', Type = 'guild', Branch = {}, RewardGroupID = 800115, Content = 'visit', Params = {npc=4813,dialog={107124,107125,107126,107127,107128},uniqueid=4813,distance=3,symbol=1}, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800116] = {id = 800116, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 58, Name = '寻找金苹果', Type = 'guild', Branch = {}, RewardGroupID = 800115, Content = 'summon', Params = {id=4817,pos={25.10,2.25,29.86},dir=144.9591,num=1}, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800117] = {id = 800117, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 58, Name = '寻找金苹果', Type = 'guild', Branch = {}, RewardGroupID = 800115, Content = 'collect', Params = {monster=4817,num=1}, Map = 10001, TraceInfo = '在公会领地内找到藏起来的金苹果', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800118] = {id = 800118, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 58, Name = '寻找金苹果', Type = 'guild', Branch = {}, RewardGroupID = 800115, Content = 'visit', Params = {npc=4813,dialog={107129,107130,107131},uniqueid=4813,distance=3}, Map = 10001, TraceInfo = '告诉海迪尔，金苹果找到了', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800119] = {id = 800119, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 58, Name = '寻找金苹果', Type = 'guild', Branch = {}, RewardGroupID = 800115, Content = 'reward', Params = {id=510020}, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800120] = {id = 800120, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 59, Name = '寻找金号角', Type = 'guild', Branch = {}, RewardGroupID = 800120, Content = 'visit', Params = {npc=4812,dialog={107132,107133,107134,107135},uniqueid=4812,distance=3,symbol=1}, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800121] = {id = 800121, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 59, Name = '寻找金号角', Type = 'guild', Branch = {}, RewardGroupID = 800120, Content = 'summon', Params = {id=4818,pos={73.16,1.32,26.91},dir=180,num=1}, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800122] = {id = 800122, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 59, Name = '寻找金号角', Type = 'guild', Branch = {}, RewardGroupID = 800120, Content = 'collect', Params = {monster=4818,num=1}, Map = 10001, TraceInfo = '在公会领地内找到藏起来的金号角', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800123] = {id = 800123, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 59, Name = '寻找金号角', Type = 'guild', Branch = {}, RewardGroupID = 800120, Content = 'visit', Params = {npc=4812,dialog={107136,107137,107138},uniqueid=4812,distance=3}, Map = 10001, TraceInfo = '告诉海迪曼，金号角找到了', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800124] = {id = 800124, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 59, Name = '寻找金号角', Type = 'guild', Branch = {}, RewardGroupID = 800120, Content = 'reward', Params = {id=510020}, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800125] = {id = 800125, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 60, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'visit', Params = {npc=4814,dialog={107139,107140,107141,107142},uniqueid=4814,distance=3,symbol=1}, SubGroup = 1, FinishJump = 2, FailJump = 2, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800126] = {id = 800126, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 60, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'redialog', Params = {dialog={107163,107164,107165,107166,107167,107168,107169,107170,107171,107172},exclude=1,times=3,method=1}, SubGroup = 2, FailJump = 8, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800127] = {id = 800127, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 60, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'dialog', Params = {}, SubGroup = 2, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800128] = {id = 800128, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 60, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'dialog', Params = {dialog={107143}}, SubGroup = 7, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800129] = {id = 800129, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 60, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'redialog', Params = {method=2}, SubGroup = 7, FinishJump = 1, FailJump = 1, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800130] = {id = 800130, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 60, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'empty', Params = {}, SubGroup = 6, FinishJump = 2, FailJump = 2, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800131] = {id = 800131, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 60, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'dialog', Params = {dialog={107144,107145,107146}}, SubGroup = 8, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800132] = {id = 800132, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 60, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'reward', Params = {id=510020}, SubGroup = 8, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800133] = {id = 800133, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 61, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'visit', Params = {npc=4815,dialog={107147,107148,107149,107150},uniqueid=4815,distance=3,symbol=1}, SubGroup = 1, FinishJump = 2, FailJump = 2, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800134] = {id = 800134, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 61, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'redialog', Params = {dialog={107173,107174,107175,107176,107177,107178,107179,107180,107181,107182},exclude=1,times=3,method=1}, SubGroup = 2, FailJump = 8, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800135] = {id = 800135, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 61, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'dialog', Params = {}, SubGroup = 2, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800136] = {id = 800136, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 61, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'dialog', Params = {dialog={107151}}, SubGroup = 7, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800137] = {id = 800137, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 61, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'redialog', Params = {method=2}, SubGroup = 7, FinishJump = 1, FailJump = 1, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800138] = {id = 800138, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 61, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'empty', Params = {}, SubGroup = 6, FinishJump = 2, FailJump = 2, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800139] = {id = 800139, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 61, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'dialog', Params = {dialog={107152,107153,107154}}, SubGroup = 8, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800140] = {id = 800140, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 61, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'reward', Params = {id=510020}, SubGroup = 8, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800141] = {id = 800141, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 62, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'visit', Params = {npc=4816,dialog={107155,107156,107157,107158},uniqueid=4816,distance=3,symbol=1}, SubGroup = 1, FinishJump = 2, FailJump = 2, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800142] = {id = 800142, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 62, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'redialog', Params = {dialog={107183,107184,107185,107186,107187,107188,107189,107190,107191,107192},exclude=1,times=3,method=1}, SubGroup = 2, FailJump = 8, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800143] = {id = 800143, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 62, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'dialog', Params = {}, SubGroup = 2, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800144] = {id = 800144, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 62, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'dialog', Params = {dialog={107159}}, SubGroup = 7, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800145] = {id = 800145, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 62, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'redialog', Params = {method=2}, SubGroup = 7, FinishJump = 1, FailJump = 1, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800146] = {id = 800146, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 62, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'empty', Params = {}, SubGroup = 6, FinishJump = 2, FailJump = 2, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800147] = {id = 800147, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 62, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'dialog', Params = {dialog={107160,107161,107162}}, SubGroup = 8, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[800148] = {id = 800148, QuestID = 80001, Class = {}, QuestName = '公会任务', GroupID = 62, Name = '解答谜题', Type = 'guild', Branch = {}, RewardGroupID = 800125, Content = 'reward', Params = {id=510020}, SubGroup = 8, Map = 10001, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
}
return Table_Quest_8
