--md5:b8832b7de6808d840287728463a3ba57
Table_Quest_61 = { 
	[6100001] = {id = 6100001, QuestID = 31165, Class = {}, QuestName = '刺杀之王', GroupID = 1, Name = '无名者', Type = 'story', Branch = {}, RewardGroupID = 6100001, Content = 'check_group', Params = {id=311130001,finish=1,start=1}, SubGroup = 100, FinishJump = 102, FailJump = 101, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, Level = 50, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100102] = {id = 6100102, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=1321,dialog={131854},uniqueid=8,distance=3}, SubGroup = 1, Map = 13, TraceInfo = '与吉芬塔下的雷藏交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100103] = {id = 6100103, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=1321,dialog={131855,131856,131857},uniqueid=8,distance=3,symbol=1}, SubGroup = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100104] = {id = 6100104, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'kill', Params = {groupId=10029,num=50,pos={-24.81,11.88,21.72}}, SubGroup = 1, Map = 33, TraceInfo = '清理哥布灵森林里的[num]个哥布灵', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100105] = {id = 6100105, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=1321,dialog={131858},uniqueid=8,distance=3}, SubGroup = 1, Map = 13, TraceInfo = '与吉芬塔下的雷藏交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100106] = {id = 6100106, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=1321,dialog={131859,131860,131861,131862,131863,131864},uniqueid=8,distance=3,symbol=1}, SubGroup = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100107] = {id = 6100107, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=1552,dialog={131865},uniqueid=1552,distance=3}, SubGroup = 1, Map = 16, TraceInfo = '找到梦罗克沙漠中的哈沃德', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100108] = {id = 6100108, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=1552,dialog={131866,131867,131868,131869,131870,131871},uniqueid=1552,distance=3,symbol=1}, SubGroup = 1, Map = 16, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100109] = {id = 6100109, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=2157,dialog={131872},uniqueid=76,distance=3}, SubGroup = 1, Map = 13, TraceInfo = '回去找到猫小友', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100110] = {id = 6100110, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 1, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=2157,dialog={131873,131874,131875},uniqueid=76,distance=3,symbol=1}, SubGroup = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100111] = {id = 6100111, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 2, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'item', Params = {item={{id=52104,num=30}},monster=10042,pos={18.73, -0.82, -3.28}}, SubGroup = 1, FinishJump = 2, Map = 35, TraceInfo = '收集[num]个雪勒结晶', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {690010001}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100112] = {id = 6100112, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 2, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=2157,dialog={131876},uniqueid=76,distance=3}, SubGroup = 2, FinishJump = 3, Map = 13, TraceInfo = '与猫小友交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100113] = {id = 6100113, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 2, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'remove_item', Params = {item={{id=52104,num=30}}}, SubGroup = 3, FinishJump = 4, FailJump = 5, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100114] = {id = 6100114, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 2, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'dialog', Params = {dialog={131877}}, SubGroup = 4, FinishJump = 6, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100115] = {id = 6100115, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 2, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'dialog', Params = {dialog={131878}}, SubGroup = 5, FinishJump = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100116] = {id = 6100116, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 2, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=2157,dialog={131907},uniqueid=76,distance=3}, SubGroup = 6, Map = 13, TraceInfo = '与猫小友交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100117] = {id = 6100117, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 3, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'item', Params = {item={{id=52203,num=30}},monster=10053,uniqueid=17}, SubGroup = 1, FinishJump = 2, Map = 17, TraceInfo = '收集[num]个不死心脏', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {690010002}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100118] = {id = 6100118, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 3, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=2157,dialog={131876},uniqueid=76,distance=3}, SubGroup = 2, FinishJump = 3, Map = 13, TraceInfo = '与猫小友交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100119] = {id = 6100119, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 3, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'remove_item', Params = {item={{id=52203,num=30}}}, SubGroup = 3, FinishJump = 4, FailJump = 5, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100120] = {id = 6100120, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 3, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'dialog', Params = {dialog={131877}}, SubGroup = 4, FinishJump = 6, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100121] = {id = 6100121, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 3, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'dialog', Params = {dialog={131878}}, SubGroup = 5, FinishJump = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100122] = {id = 6100122, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 3, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=2157,dialog={131908},uniqueid=76,distance=3}, SubGroup = 6, Map = 13, TraceInfo = '与猫小友交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100123] = {id = 6100123, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 4, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'item', Params = {item={{id=147,num=30}}}, SubGroup = 1, FinishJump = 2, TraceInfo = '收集[num]个友情之证', WhetherTrace = 0, Auto = 0, Bpoint = {}, PreQuest = {690010003}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100124] = {id = 6100124, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 4, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=2157,dialog={131876},uniqueid=76,distance=3}, SubGroup = 2, FinishJump = 3, Map = 13, TraceInfo = '与猫小友交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100125] = {id = 6100125, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 4, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'remove_item', Params = {item={{id=147,num=30}}}, SubGroup = 3, FinishJump = 4, FailJump = 5, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100126] = {id = 6100126, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 4, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'dialog', Params = {dialog={131877}}, SubGroup = 4, FinishJump = 6, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100127] = {id = 6100127, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 4, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'dialog', Params = {dialog={131878}}, SubGroup = 5, FinishJump = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100128] = {id = 6100128, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 4, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=2157,dialog={131879,131880},uniqueid=76,distance=3,symbol=1}, SubGroup = 6, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100129] = {id = 6100129, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 5, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'item', Params = {item={{id=135,num=5}}}, SubGroup = 1, FinishJump = 2, Map = 13, TraceInfo = '收集[num]个莫拉硬币', WhetherTrace = 0, Auto = 0, Bpoint = {}, PreQuest = {690010004}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100130] = {id = 6100130, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 5, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=2157,dialog={82053},uniqueid=76,distance=3}, SubGroup = 2, Map = 13, TraceInfo = '上交5个莫拉硬币给猫小友', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100131] = {id = 6100131, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 5, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'remove_item', Params = {item={{id=135,num=5}}}, SubGroup = 2, FinishJump = 3, FailJump = 4, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100132] = {id = 6100132, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 5, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'dialog', Params = {dialog={131883}}, SubGroup = 4, FinishJump = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100133] = {id = 6100133, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 5, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'visit', Params = {npc=2157,dialog={131881,131882},uniqueid=76,distance=3}, SubGroup = 3, Map = 13, TraceInfo = '与猫小友交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100134] = {id = 6100134, QuestID = 69001, Class = {}, QuestName = '进阶-中级附魔！', GroupID = 6, Name = '进阶-中级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100094, Content = 'empty', Params = {}, SubGroup = 1, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {690010005,350010001}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100135] = {id = 6100135, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 1, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'check_group', Params = {id=350020002,finish=1,start=1}, SubGroup = 100, FinishJump = 102, FailJump = 101, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, Level = 70, PreQuest = {690010006}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100136] = {id = 6100136, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 1, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'check_group', Params = {id=350020002,start=1,finish=0}, SubGroup = 101, FinishJump = 102, FailJump = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100137] = {id = 6100137, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 1, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'GM', Params = {type="finishGroup",id=69002,groupid=2}, SubGroup = 102, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100138] = {id = 6100138, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 1, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'GM', Params = {type="finishGroup",id=69002,groupid=3}, SubGroup = 102, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100139] = {id = 6100139, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 1, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'GM', Params = {type="finishGroup",id=69002,groupid=4}, SubGroup = 102, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100140] = {id = 6100140, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 1, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'GM', Params = {type="finishGroup",id=69002,groupid=5}, SubGroup = 102, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100141] = {id = 6100141, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 1, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'visit', Params = {npc=2157,dialog={131884,131885,131886,131887,131888,131889,131890,131891},uniqueid=76,distance=3,symbol=1}, SubGroup = 1, FinishJump = 2, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100142] = {id = 6100142, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 1, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'GM', Params = {type="finishGroup",id=35002,groupid=2}, SubGroup = 2, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100143] = {id = 6100143, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 1, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'item', Params = {item={{id=52305,num=3}}}, SubGroup = 2, FinishJump = 3, TraceInfo = '收集[num]个光粒', WhetherTrace = 0, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100144] = {id = 6100144, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 1, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'visit', Params = {npc=2157,dialog={131892},uniqueid=76,distance=3}, SubGroup = 3, FinishJump = 4, Map = 13, TraceInfo = '与猫小友交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100145] = {id = 6100145, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 1, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'remove_item', Params = {item={{id=52305,num=3}}}, SubGroup = 4, FinishJump = 5, FailJump = 6, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100146] = {id = 6100146, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 1, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'dialog', Params = {dialog={131893}}, SubGroup = 5, FinishJump = 7, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100147] = {id = 6100147, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 1, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'dialog', Params = {dialog={131894}}, SubGroup = 6, FinishJump = 2, Map = 13, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100148] = {id = 6100148, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 1, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'visit', Params = {npc=2157,dialog={131905},uniqueid=76,distance=3}, SubGroup = 7, Map = 13, TraceInfo = '与猫小友交谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[6100149] = {id = 6100149, QuestID = 69002, Class = {}, QuestName = '进阶-高级附魔！', GroupID = 2, Name = '进阶-高级附魔！', Type = 'branch', Branch = {}, RewardGroupID = 6100135, Content = 'item', Params = {item={{id=52307,num=3}}}, SubGroup = 1, FinishJump = 2, TraceInfo = '收集[num]个星星的角', WhetherTrace = 0, Auto = 0, Bpoint = {}, PreQuest = {690020001}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
