--md5:c752a836e256aa23cfaae8c498d114f5
Table_Quest_7 = { 
	[700000] = {id = 700000, QuestID = 9999999, Class = {}, QuestName = '1', GroupID = 1, Name = '1', Type = 'main', Branch = {}, RewardGroupID = 700000, Content = 'visit', Params = {npc=1105,dialog={561}}, TraceInfo = '测试测试测试', Bpoint = {}, Level = 99999999, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700103] = {id = 700103, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'remove_item', Params = {item={{id=700106,num=5}}}, SubGroup = 16, FinishJump = 23, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700104] = {id = 700104, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'empty', Params = {}, SubGroup = 17, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700105] = {id = 700105, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'check_item', Params = {item={{id=12360,num=1}}}, SubGroup = 18, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700106] = {id = 700106, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'check_item', Params = {item={{id=700106,num=5}}}, SubGroup = 18, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700107] = {id = 700107, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'remove_item', Params = {item={{id=12360,num=1}}}, SubGroup = 18, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700108] = {id = 700108, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'remove_item', Params = {item={{id=700106,num=5}}}, SubGroup = 18, FinishJump = 23, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700109] = {id = 700109, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'empty', Params = {}, SubGroup = 19, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700110] = {id = 700110, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'check_item', Params = {item={{id=12361,num=1}}}, SubGroup = 20, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700111] = {id = 700111, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'check_item', Params = {item={{id=700106,num=5}}}, SubGroup = 20, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700112] = {id = 700112, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'remove_item', Params = {item={{id=12361,num=1}}}, SubGroup = 20, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700113] = {id = 700113, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'remove_item', Params = {item={{id=700106,num=5}}}, SubGroup = 20, FinishJump = 23, FailJump = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700114] = {id = 700114, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'empty', Params = {}, SubGroup = 21, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700115] = {id = 700115, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'dialog', Params = {dialog={88920}}, SubGroup = 22, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700116] = {id = 700116, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'dialog', Params = {dialog={88919}}, SubGroup = 23, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700117] = {id = 700117, QuestID = 39035, Class = {}, QuestName = '料理券兑换', GroupID = 1, Name = '料理券兑换', Type = 'talk', Branch = {}, Content = 'reward', Params = {id=1070}, SubGroup = 23, Map = 1, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700118] = {id = 700118, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'visit', Params = {npc=6563,dialog={89025},uniqueid=6563,distance=3}, SubGroup = 1, Map = 2, TraceInfo = '与宠物协会会长阿格尼斯谈谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, Level = 10, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700119] = {id = 700119, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'dialog', Params = {dialog={89026}}, SubGroup = 3, FinishJump = 1, FailJump = 1, Map = 2, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700120] = {id = 700120, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'dialog', Params = {dialog={89027,89028,89029}}, SubGroup = 2, FinishJump = 7, FailJump = 7, Map = 2, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700121] = {id = 700121, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'visit', Params = {npc=6564,dialog={89030,89031,89032,89033,89034,89035,89036},uniqueid=6564,distance=3}, SubGroup = 7, FinishJump = 8, FailJump = 8, Map = 2, TraceInfo = '与阿格尼斯的助手迪恩谈谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700122] = {id = 700122, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'GM', Params = {type="gocity",mapid=20009}, SubGroup = 8, Map = 2, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700123] = {id = 700123, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'scene', Params = {map=20009}, SubGroup = 8, FailJump = 7, Map = 20009, TraceInfo = '与阿格尼斯的助手迪恩谈谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700124] = {id = 700124, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'visit', Params = {npc=6572,dialog={89037,89038,89039,89040,89041,89042,89043,89044,89045},uniqueid=6572,distance=3}, SubGroup = 8, Map = 20009, QuestSave = 7, TraceInfo = '与阿格尼斯的助手迪恩谈谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700125] = {id = 700125, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'use', Params = {itemIcon="item_900001",name="青苹果",button="使用",pos={3.04,0.39,-2.97},distance=3}, SubGroup = 8, Map = 20009, QuestSave = 7, TraceInfo = '捕捉在水塘边玩耍的波利', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700126] = {id = 700126, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'GM', Params = {type="sound_effect",se="Common/Magic_cast"}, SubGroup = 8, Map = 20009, QuestSave = 7, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700127] = {id = 700127, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'GM', Params = {type="effect",effect="Skill/treatment_cast",sync=1,pos={3.04,0.39,-2.97},posbind=1,times=0,opt="add"}, SubGroup = 8, Map = 20009, QuestSave = 7, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700128] = {id = 700128, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'wait', Params = {time=2}, SubGroup = 8, Map = 20009, QuestSave = 7, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700129] = {id = 700129, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'GM', Params = {type="effect",effect="Skill/treatment_cast",sync=1,pos={3.04,0.39,-2.97},posbind=1,times=0,opt="delete"}, SubGroup = 8, Map = 20009, QuestSave = 7, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700130] = {id = 700130, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'GM', Params = {type="playaction",style=1,npcid=10001,id=2,sync=1}, SubGroup = 8, Map = 20009, QuestSave = 7, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700131] = {id = 700131, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'use', Params = {itemIcon="item_900001",name="青苹果",button="赠送",pos={3.04,0.39,-2.97},distance=3}, SubGroup = 8, Map = 20009, QuestSave = 7, TraceInfo = '向波利赠送青苹果提升捕获值吧', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700132] = {id = 700132, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'GM', Params = {type="precatchpet",action="build_relation",range=5,npcid=10001,no_disperse=1}, SubGroup = 8, Map = 20009, QuestSave = 7, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700133] = {id = 700133, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'GM', Params = {type="precatchpet",action="add_full_value" }, SubGroup = 8, Map = 20009, QuestSave = 7, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700134] = {id = 700134, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'item', Params = {item={{id=900100,num=1}},temp=1}, SubGroup = 8, Map = 20009, QuestSave = 7, TraceInfo = '捕捉在水塘边玩耍的波利', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700135] = {id = 700135, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'visit', Params = {npc=6572,dialog={89046},uniqueid=6572,distance=3}, SubGroup = 8, Map = 20009, QuestSave = 9, TraceInfo = '捕捉成功，与迪恩谈谈', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700136] = {id = 700136, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'GM', Params = {type="gocity",mapid=2}, SubGroup = 8, FinishJump = 9, FailJump = 9, Map = 20009, QuestSave = 9, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700137] = {id = 700137, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'empty', Params = {}, SubGroup = 9, Map = 2, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700138] = {id = 700138, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 1, Name = '捕获宠物', Type = 'branch', Branch = {}, RewardGroupID = 700118, Content = 'reward', Params = {id=3796}, SubGroup = 9, Map = 2, TraceInfo = '', WhetherTrace = 1, Auto = 1, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700139] = {id = 700139, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 2, Name = '捕获流程', Type = 'talk', Branch = {}, Content = 'visit', Params = {npc=6565,dialog={89047},uniqueid=6565,distance=3}, Map = 20009, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700140] = {id = 700140, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 3, Name = '捕获道具', Type = 'talk', Branch = {}, Content = 'visit', Params = {npc=6566,dialog={89048},uniqueid=6566,distance=3}, Map = 20009, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700141] = {id = 700141, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 4, Name = '食物/料理', Type = 'talk', Branch = {}, Content = 'visit', Params = {npc=6566,dialog={89049},uniqueid=6566,distance=3}, Map = 20009, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700142] = {id = 700142, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 5, Name = '送礼', Type = 'talk', Branch = {}, Content = 'visit', Params = {npc=6567,dialog={89050},uniqueid=6567,distance=3}, Map = 20009, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700143] = {id = 700143, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 6, Name = '捕获值', Type = 'talk', Branch = {}, Content = 'visit', Params = {npc=6568,dialog={89051},uniqueid=6568,distance=3}, Map = 20009, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700144] = {id = 700144, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 7, Name = '捕获失败', Type = 'talk', Branch = {}, Content = 'visit', Params = {npc=6569,dialog={89052},uniqueid=6569,distance=3}, Map = 20009, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700145] = {id = 700145, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 8, Name = '捕获终止', Type = 'talk', Branch = {}, Content = 'visit', Params = {npc=6569,dialog={89053},uniqueid=6569,distance=3}, Map = 20009, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700146] = {id = 700146, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 9, Name = '捕获成功', Type = 'talk', Branch = {}, Content = 'visit', Params = {npc=6569,dialog={89054},uniqueid=6569,distance=3}, Map = 20009, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
	[700147] = {id = 700147, QuestID = 70003, Class = {}, QuestName = '宠物新手任务', GroupID = 10, Name = '捕获时间', Type = 'talk', Branch = {}, Content = 'visit', Params = {npc=6570,dialog={89055},uniqueid=6570,distance=3}, Map = 20009, TraceInfo = '', WhetherTrace = 1, Auto = 0, Bpoint = {}, PreQuest = {}, MustPreQuest = {}, Manual = {}, TFStartTime = '', TFEndTime = '', StartTime = '', EndTime = '', WeekTime = {}, guild = {}, version = '', recycle = {}},
}
return Table_Quest_7
